CTLabel,BoroCode,BoroName,CT2000,BoroCT2000,CDEligibil,NTACode,NTANAme,PUMA,Shape_Leng,Shape_Area,fullCT,vouchers2000,vouchers2004,vouchers2005,vouchers2006,vouchers2007,vouchers2008,vouchers2009,vouchers2010,vouchers2011
124,4,Queens,012400,4012400,E,QN54,Richmond Hill,4111,6137.103788,2103190.22665,36081012400,10,13,10,10,9,14,17,34,20
126.01,4,Queens,012601,4012601,I,QN54,Richmond Hill,4111,5764.749666,1585195.91027,36081012601,33,22,18,19,21,23,24,24,25
126.02,4,Queens,012602,4012602,I,QN54,Richmond Hill,4111,5581.885144,1583994.72756,36081012602,25,19,15,16,19,22,29,27,25
128,4,Queens,012800,4012800,I,QN54,Richmond Hill,4111,5824.972018,1721777.33808,36081012800,16,10,13,11,11,16,16,19,20
130,4,Queens,013000,4013000,E,QN54,Richmond Hill,4111,7748.102288,2016151.03893,36081013000,4,5,4,2,4,3,18,5,5
384,4,Queens,038400,4038400,I,QN08,St. Albans,4112,7759.308329,3206706.17995,36081038400,7,7,5,5,9,12,10,10,8
394,4,Queens,039400,4039400,I,QN08,St. Albans,4112,10859.924338,3749394.1448,36081039400,5,12,11,10,12,15,22,22,26
399,4,Queens,039900,4039900,E,QN25,Corona,4107,5867.137774,1539076.21226,36081039900,13,7,5,3,4,5,4,5,4
400,4,Queens,040000,4040000,I,QN08,St. Albans,4112,6271.308545,2112654.28358,36081040000,4,0,3,4,3,3,3,3,2
401,4,Queens,040100,4040100,E,QN26,North Corona,4102,6928.199842,2267584.46696,36081040100,23,19,20,23,21,22,21,21,21
402,4,Queens,040200,4040200,I,QN08,St. Albans,4112,6713.98472,2352448.74705,36081040200,3,9,9,7,9,8,6,7,7
403,4,Queens,040300,4040300,E,QN26,North Corona,4102,6602.045317,2137394.97143,36081040300,26,14,17,13,12,15,16,18,18
411,4,Queens,041100,4041100,E,QN25,Corona,4107,5258.327301,1481730.57676,36081041100,9,7,7,7,10,9,13,11,13
413,4,Queens,041300,4041300,E,QN25,Corona,4107,5605.051815,1709061.30136,36081041300,30,19,22,22,21,23,24,27,24
415,4,Queens,041500,4041500,E,QN25,Corona,4107,5633.033627,1866262.03297,36081041500,20,10,10,13,15,15,18,16,16
434,4,Queens,043400,4043400,E,QN01,South Jamaica,4112,7226.755496,2213959.79864,36081043400,1,3,2,4,3,3,6,6,6
443,4,Queens,044300,4044300,E,QN25,Corona,4107,9139.899906,4430240.27124,36081044300,48,30,31,30,31,36,41,38,38
446.02,4,Queens,044602,4044602,E,QN61,Jamaica,4112,5531.970552,1830580.3834,36081044602,26,19,20,21,24,30,36,33,32
448,4,Queens,044800,4044800,E,QN35,Briarwood-Jamaica Hills,4106,7015.867109,2240965.85619,36081044800,0,1,2,1,1,1,1,2,2
457,4,Queens,045700,4045700,E,QN29,Elmhurst,4107,5578.626328,1620253.88234,36081045700,0,3,3,2,2,2,2,2,2
459,4,Queens,045900,4045900,E,QN29,Elmhurst,4107,5413.88686,1473337.26494,36081045900,6,1,1,2,2,2,2,3,2
461,4,Queens,046100,4046100,E,QN29,Elmhurst,4107,5429.071405,1226622.39481,36081046100,6,2,1,1,0,0,1,1,1
463,4,Queens,046300,4046300,E,QN29,Elmhurst,4107,6629.769828,1710782.39952,36081046300,8,5,4,3,5,5,3,2,2
465,4,Queens,046500,4046500,E,QN29,Elmhurst,4107,4914.474524,1396723.10242,36081046500,15,7,7,6,6,7,7,5,4
467,4,Queens,046700,4046700,E,QN29,Elmhurst,4107,6450.862938,1528977.76283,36081046700,29,24,24,26,25,25,24,23,23
469,4,Queens,046900,4046900,E,QN29,Elmhurst,4107,7268.129263,1629557.52392,36081046900,19,17,18,18,21,23,22,20,20
470,4,Queens,047000,4047000,E,QN61,Jamaica,4112,6632.604742,2471021.53063,36081047000,13,9,8,6,6,8,5,6,5
480,4,Queens,048000,4048000,I,QN61,Jamaica,4112,6510.424987,2484765.22277,36081048000,3,5,3,4,3,3,3,2,2
481,4,Queens,048100,4048100,E,QN29,Elmhurst,4107,6282.775503,1576532.99805,36081048100,9,7,6,6,6,5,5,4,4
483,4,Queens,048300,4048300,E,QN50,Elmhurst-Maspeth,4109,7509.356142,2399980.59064,36081048300,1,0,0,1,0,0,-1,-1,1
247,4,Queens,024700,4024700,E,QN63,Woodside,4109,4478.995004,1000045.87605,36081024700,1,1,0,0,0,0,-1,-1,-1
252,4,Queens,025200,4025200,E,QN01,South Jamaica,4112,9884.578129,5192835.93638,36081025200,44,51,64,67,80,98,116,114,129
259,4,Queens,025900,4025900,E,QN63,Woodside,4109,6688.716918,2014820.4043,36081025900,5,3,3,3,2,1,2,2,1
261,4,Queens,026100,4026100,E,QN63,Woodside,4109,6592.531475,2384003.76615,36081026100,54,56,55,58,56,60,60,58,56
266,4,Queens,026600,4026600,E,QN01,South Jamaica,4112,6384.49039,1861807.64126,36081026600,21,15,17,19,28,33,42,39,40
267,4,Queens,026700,4026700,E,QN29,Elmhurst,4107,6365.406403,2256191.175,36081026700,2,1,1,1,2,1,2,2,2
269,4,Queens,026900,4026900,E,QN29,Elmhurst,4107,6973.223175,2075341.75573,36081026900,12,10,11,8,10,11,10,9,9
270,4,Queens,027000,4027000,I,QN01,South Jamaica,4112,6319.61702,1992018.84128,36081027000,17,15,21,21,21,23,21,23,24
271,4,Queens,027100,4027100,E,QN29,Elmhurst,4107,6226.773571,1496180.54359,36081027100,27,22,19,17,17,18,16,13,12
272,4,Queens,027200,4027200,E,QN76,Baisley Park,4112,6068.634497,1653862.64626,36081027200,9,10,8,11,11,15,17,13,8
273,4,Queens,027300,4027300,E,QN28,Jackson Heights,4102,7545.634063,2316635.91817,36081027300,72,73,80,81,81,78,75,65,64
274,4,Queens,027400,4027400,E,QN76,Baisley Park,4112,5845.729235,1546921.08573,36081027400,11,8,10,14,19,21,19,19,17
275,4,Queens,027500,4027500,E,QN28,Jackson Heights,4102,7384.595526,1911640.20561,36081027500,10,10,7,10,10,10,10,8,7
277,4,Queens,027700,4027700,E,QN28,Jackson Heights,4102,7391.826003,1876123.40112,36081027700,36,27,29,32,31,29,28,27,31
279,4,Queens,027900,4027900,E,QN28,Jackson Heights,4102,7392.182588,1913242.00931,36081027900,10,10,11,10,8,10,11,10,9
281,4,Queens,028100,4028100,I,QN28,Jackson Heights,4102,7391.199603,1877449.70938,36081028100,38,28,33,32,32,30,29,31,30
282,4,Queens,028200,4028200,I,QN08,St. Albans,4112,7042.188991,1960190.19951,36081028200,10,14,14,17,21,23,31,32,33
283,4,Queens,028300,4028300,E,QN28,Jackson Heights,4102,7388.436525,1913172.92407,36081028300,26,15,18,20,19,20,20,18,16
285,4,Queens,028500,4028500,I,QN28,Jackson Heights,4102,7390.114094,1701419.42911,36081028500,16,13,18,21,24,26,26,26,25
287,4,Queens,028700,4028700,E,QN28,Jackson Heights,4102,7939.874908,2104983.13977,36081028700,22,22,21,21,23,23,22,21,20
289,4,Queens,028900,4028900,I,QN28,Jackson Heights,4102,7304.21962,1859020.49482,36081028900,9,7,10,8,9,8,11,13,12
292,4,Queens,029200,4029200,I,QN02,Springfield Gardens North,4112,12015.011328,8269024.26639,36081029200,13,26,20,24,34,42,51,43,40
304,4,Queens,030400,4030400,I,QN03,Springfield Gardens South-Brookville,4105,10869.402481,6663779.14569,36081030400,8,16,16,23,24,35,31,34,32
327,4,Queens,032700,4032700,E,QN28,Jackson Heights,4102,5723.349614,1623732.58122,36081032700,6,6,6,5,5,6,5,5,7
329,4,Queens,032900,4032900,I,QN28,Jackson Heights,4102,9138.348577,4703696.4823,36081032900,4,3,2,3,3,4,4,4,5
337,4,Queens,033700,4033700,E,QN28,Jackson Heights,4102,5720.837963,1623669.20196,36081033700,1,4,2,2,3,3,3,2,2
339,4,Queens,033900,4033900,E,QN28,Jackson Heights,4102,5716.863912,1623371.59833,36081033900,2,2,2,2,3,2,2,2,2
347,4,Queens,034700,4034700,E,QN28,Jackson Heights,4102,10547.979094,3214757.12546,36081034700,9,9,8,6,6,13,13,13,13
351,4,Queens,035100,4035100,E,QN28,Jackson Heights,4102,5464.055303,1498730.07066,36081035100,7,5,4,3,3,2,5,5,5
353,4,Queens,035300,4035300,E,QN27,East Elmhurst,4102,6205.730039,1670746.12441,36081035300,15,23,25,19,19,22,23,27,27
361,4,Queens,036100,4036100,E,QN27,East Elmhurst,4102,7450.199914,1693934.9649,36081036100,11,13,12,13,11,14,19,13,13
363,4,Queens,036300,4036300,E,QN27,East Elmhurst,4102,5217.35009,1449334.88849,36081036300,17,14,10,12,13,13,12,14,13
365,4,Queens,036500,4036500,E,QN27,East Elmhurst,4102,5481.94036,1787997.656,36081036500,24,16,13,13,18,23,31,30,28
367,4,Queens,036700,4036700,I,QN27,East Elmhurst,4102,6263.780186,2109115.33496,36081036700,6,7,7,7,6,7,11,11,11
371,4,Queens,037100,4037100,I,QN27,East Elmhurst,4102,5177.790902,1413758.12565,36081037100,5,6,6,6,9,8,8,7,7
375,4,Queens,037500,4037500,E,QN26,North Corona,4102,10390.031204,1649123.58355,36081037500,14,13,14,13,14,14,15,14,14
377,4,Queens,037700,4037700,E,QN26,North Corona,4102,5048.004167,1580389.3028,36081037700,29,9,10,7,7,5,6,9,9
379,4,Queens,037900,4037900,E,QN26,North Corona,4102,6143.373989,2120846.39636,36081037900,30,20,16,21,20,20,17,14,16
484,4,Queens,048400,4048400,I,QN07,Hollis,4112,8758.23927,4466742.82681,36081048400,9,9,6,8,13,20,24,22,23
496,4,Queens,049600,4049600,I,QN34,Queens Village,4105,6798.282312,2943687.01789,36081049600,5,2,4,3,3,2,5,5,5
502.01,4,Queens,050201,4050201,I,QN07,Hollis,4112,5546.256124,1810554.3154,36081050201,11,10,7,12,12,16,14,13,12
502.02,4,Queens,050202,4050202,I,QN07,Hollis,4112,5227.63808,1645285.32144,36081050202,3,4,5,5,5,8,9,9,6
504,4,Queens,050400,4050400,E,QN07,Hollis,4112,6260.060027,2327566.90343,36081050400,8,14,20,17,17,15,12,12,13
506,4,Queens,050600,4050600,I,QN07,Hollis,4112,6188.532321,2218356.98878,36081050600,5,14,7,10,12,14,11,12,9
507,4,Queens,050700,4050700,I,QN21,Middle Village,4110,11514.933278,4827805.70666,36081050700,0,0,1,1,1,1,1,1,1
567,4,Queens,056700,4056700,I,QN19,Glendale,4110,10500.355939,3363917.20439,36081056700,15,21,26,24,25,28,33,34,29
580,4,Queens,058000,4058000,I,QN34,Queens Village,4105,12176.369936,5633129.0745,36081058000,3,9,9,9,10,11,12,11,9
583,4,Queens,058300,4058300,E,QN20,Ridgewood,4110,5069.108097,1528044.12571,36081058300,5,8,9,8,10,8,12,11,10
585,4,Queens,058500,4058500,E,QN20,Ridgewood,4110,5622.547403,1842457.13513,36081058500,23,25,25,30,34,32,32,32,32
587,4,Queens,058700,4058700,E,QN20,Ridgewood,4110,5093.748453,1549455.47142,36081058700,9,4,3,4,4,5,5,6,6
589,4,Queens,058900,4058900,E,QN20,Ridgewood,4110,5626.450054,1780244.73403,36081058900,33,16,18,20,19,16,19,17,18
591,4,Queens,059100,4059100,E,QN20,Ridgewood,4110,7240.093412,2429695.89149,36081059100,36,37,37,43,52,53,57,56,57
593,4,Queens,059300,4059300,E,QN20,Ridgewood,4110,7184.621437,2719007.57184,36081059300,6,7,11,11,12,15,19,17,18
594,4,Queens,059400,4059400,I,QN33,Cambria Heights,4105,7041.476189,2389902.15936,36081059400,0,0,0,0,1,1,1,1,1
596,4,Queens,059600,4059600,I,QN33,Cambria Heights,4105,6089.767349,2094112.19214,36081059600,3,1,2,1,0,0,-1,-1,-1
598,4,Queens,059800,4059800,I,QN33,Cambria Heights,4105,6105.31323,2220185.14214,36081059800,1,2,2,1,1,2,2,3,2
599,4,Queens,059900,4059900,I,QN30,Maspeth,4110,6220.118406,1368119.13558,36081059900,2,2,2,1,1,2,2,2,2
600,4,Queens,060000,4060000,I,QN33,Cambria Heights,4105,5784.241279,1902339.49636,36081060000,1,0,0,1,2,2,2,2,2
604,4,Queens,060400,4060400,I,QN33,Cambria Heights,4105,5746.124701,1782741.08169,36081060400,2,2,2,0,0,0,1,1,2
606,4,Queens,060600,4060600,I,QN33,Cambria Heights,4105,6180.975476,2317297.25585,36081060600,4,3,4,3,3,2,2,5,5
608,4,Queens,060800,4060800,I,QN33,Cambria Heights,4105,6176.486211,2271701.69525,36081060800,1,1,1,1,1,0,2,2,2
612,4,Queens,061200,4061200,I,QN33,Cambria Heights,4105,6751.097905,2690488.13105,36081061200,0,1,1,0,1,1,2,1,2
616.01,4,Queens,061601,4061601,I,QN66,Laurelton,4105,8536.907492,3907373.84491,36081061601,3,1,0,0,1,1,1,1,-1
618,4,Queens,061800,4061800,I,QN66,Laurelton,4105,6651.833513,2600060.21344,36081061800,1,2,3,3,3,4,5,5,4
627,4,Queens,062700,4062700,I,QN19,Glendale,4110,5344.104316,1693386.10175,36081062700,6,6,8,8,8,9,8,8,8
630,4,Queens,063000,4063000,I,QN66,Laurelton,4105,7100.618518,1875287.85694,36081063000,3,3,2,1,1,1,1,-1,1
632,4,Queens,063200,4063200,I,QN66,Laurelton,4105,9413.620658,3194843.87289,36081063200,3,4,4,4,3,4,4,4,5
641.01,4,Queens,064101,4064101,I,QN53,Woodhaven,4111,4177.981514,847568.33561,36081064101,0,0,1,1,0,0,1,1,1
657.01,4,Queens,065701,4065701,I,QN21,Middle Village,4110,5962.412072,1808178.62013,36081065701,0,0,0,0,0,0,1,2,2
657.02,4,Queens,065702,4065702,I,QN21,Middle Village,4110,6735.04861,1547771.95851,36081065702,0,1,1,1,1,1,1,1,1
659,4,Queens,065900,4065900,I,QN21,Middle Village,4110,7996.607918,2083719.91364,36081065900,0,0,1,1,1,1,1,-1,-1
660,4,Queens,066000,4066000,I,QN05,Rosedale,4105,8525.497931,4160670.44727,36081066000,4,8,7,6,7,12,22,20,20
661,4,Queens,066100,4066100,I,QN21,Middle Village,4110,5697.849059,1439518.86676,36081066100,0,1,1,1,1,1,1,1,1
663,4,Queens,066300,4066300,I,QN21,Middle Village,4110,11646.852332,5670223.46816,36081066300,0,0,0,0,0,0,-1,-1,-1
667,4,Queens,066700,4066700,I,QN21,Middle Village,4110,5693.67731,2018115.31727,36081066700,0,0,0,0,0,0,-1,-1,-1
508,4,Queens,050800,4050800,I,QN07,Hollis,4112,6330.86605,2363416.25668,36081050800,11,13,33,22,24,23,21,21,21
510,4,Queens,051000,4051000,I,QN07,Hollis,4112,7777.708977,1989781.18334,36081051000,7,10,10,10,9,11,11,10,10
512,4,Queens,051200,4051200,I,QN34,Queens Village,4105,10480.70211,4044798.80591,36081051200,21,19,9,8,8,9,9,11,12
516,4,Queens,051600,4051600,I,QN34,Queens Village,4105,7138.1849,1983892.39218,36081051600,2,7,7,8,6,7,6,5,5
518,4,Queens,051800,4051800,I,QN08,St. Albans,4112,6248.978061,1827884.17786,36081051800,7,3,4,1,4,6,6,6,9
520,4,Queens,052000,4052000,I,QN08,St. Albans,4112,6270.784251,1853858.10027,36081052000,9,4,3,4,6,4,5,7,6
522,4,Queens,052200,4052200,I,QN08,St. Albans,4112,6248.711921,1827899.16252,36081052200,5,3,4,5,4,4,5,4,4
524,4,Queens,052400,4052400,I,QN08,St. Albans,4112,6098.594127,2111656.18639,36081052400,5,11,11,11,10,11,6,1,1
525,4,Queens,052500,4052500,I,QN30,Maspeth,4110,6442.922338,2175165.18036,36081052500,4,5,3,4,7,10,12,11,10
526,4,Queens,052600,4052600,I,QN08,St. Albans,4112,5832.436376,1962757.74765,36081052600,5,8,11,9,8,15,15,14,14
527,4,Queens,052700,4052700,I,QN30,Maspeth,4110,8835.555215,2587154.02033,36081052700,1,6,8,5,6,7,8,8,10
530,4,Queens,053000,4053000,I,QN08,St. Albans,4112,6368.35207,2477580.94574,36081053000,8,11,5,8,9,16,16,16,11
532,4,Queens,053200,4053200,I,QN34,Queens Village,4105,8791.729667,2043402.05779,36081053200,2,1,3,3,3,4,6,4,4
534,4,Queens,053400,4053400,I,QN33,Cambria Heights,4105,7238.464038,2485909.35421,36081053400,5,7,5,6,6,5,5,7,8
536,4,Queens,053600,4053600,I,QN34,Queens Village,4105,8777.642689,2373541.97702,36081053600,6,4,5,5,5,9,6,7,7
542,4,Queens,054200,4054200,I,QN34,Queens Village,4105,10029.063546,5824785.3478,36081054200,9,8,5,5,4,7,6,5,6
545,4,Queens,054500,4054500,E,QN20,Ridgewood,4110,4479.233224,1221365.57647,36081054500,19,21,22,25,21,25,33,31,33
547,4,Queens,054700,4054700,E,QN20,Ridgewood,4110,5473.122491,1390289.41571,36081054700,41,56,58,54,57,65,68,69,63
549,4,Queens,054900,4054900,E,QN20,Ridgewood,4110,6164.84012,1767827.20486,36081054900,56,57,59,58,56,60,71,71,74
551,4,Queens,055100,4055100,E,QN20,Ridgewood,4110,5974.206773,1669725.77658,36081055100,45,59,54,58,53,60,66,63,62
553,4,Queens,055300,4055300,E,QN20,Ridgewood,4110,5786.257733,1475828.5711,36081055300,27,29,36,39,52,56,61,61,64
555,4,Queens,055500,4055500,E,QN20,Ridgewood,4110,6355.66231,1654116.26077,36081055500,34,32,24,24,22,23,29,30,28
556,4,Queens,055600,4055600,I,QN34,Queens Village,4105,6237.49464,2442153.37478,36081055600,3,1,2,2,1,1,1,1,1
557,4,Queens,055700,4055700,E,QN20,Ridgewood,4110,7776.189457,2569247.04395,36081055700,43,55,56,67,68,79,84,87,84
558,4,Queens,055800,4055800,I,QN34,Queens Village,4105,5807.586703,2070613.56554,36081055800,0,0,0,1,1,0,-1,-1,-1
861,4,Queens,086100,4086100,E,QN52,East Flushing,4103,6463.37317,1603443.33719,36081086100,4,3,3,2,2,2,3,3,3
867,4,Queens,086700,4086700,E,QN22,Flushing,4103,6675.515729,2056341.36907,36081086700,7,1,1,1,1,2,2,2,2
871,4,Queens,087100,4087100,E,QN22,Flushing,4103,7374.22761,2491989.40217,36081087100,0,4,4,5,5,4,4,3,3
889.01,4,Queens,088901,4088901,E,QN22,Flushing,4103,15062.277109,7491693.57113,36081088901,21,17,17,14,12,12,10,12,11
928,4,Queens,092800,4092800,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,15020.019382,8595287.37472,36081092800,0,0,0,0,0,0,-1,-1,-1
1029,4,Queens,102900,4102900,I,QN49,Whitestone,4103,10789.694453,5339720.25509,36081102900,0,0,1,2,1,1,2,2,2
1033,4,Queens,103300,4103300,I,QN49,Whitestone,4103,11601.871499,6525351.44084,36081103300,0,0,0,0,0,0,-1,-1,1
1059,4,Queens,105900,4105900,I,QN51,Murray Hill,4103,11994.673558,6912774.83407,36081105900,1,1,1,1,1,1,1,1,1
1081.02,4,Queens,108102,4108102,I,QN46,Bayside-Bayside Hills,4104,6807.172538,2891016.42672,36081108102,0,0,0,0,0,0,-1,-1,-1
671.01,4,Queens,067101,4067101,I,QN21,Middle Village,4110,4519.125148,1149211.77384,36081067101,0,0,0,0,0,0,-1,-1,-1
671.02,4,Queens,067102,4067102,I,QN21,Middle Village,4110,4976.754312,1316762.02122,36081067102,0,0,0,0,0,0,-1,-1,-1
677,4,Queens,067700,4067700,I,QN21,Middle Village,4110,6676.793536,2001637.00379,36081067700,1,0,0,0,0,1,1,1,1
679,4,Queens,067900,4067900,E,QN21,Middle Village,4110,9161.437924,2727322.78025,36081067900,41,45,44,49,59,84,82,78,76
690,4,Queens,069000,4069000,I,QN03,Springfield Gardens South-Brookville,4105,9386.716663,3778477.52166,36081069000,7,17,20,17,21,23,31,22,23
693,4,Queens,069300,4069300,E,QN18,Rego Park,4108,4778.537883,1451117.01435,36081069300,4,5,6,6,7,8,7,6,6
695,4,Queens,069500,4069500,I,QN18,Rego Park,4108,6442.964764,2295318.77708,36081069500,19,0,0,0,0,0,1,1,1
697.01,4,Queens,069701,4069701,E,QN18,Rego Park,4108,6536.756725,1387032.07756,36081069701,9,6,6,5,6,18,22,22,23
697.02,4,Queens,069702,4069702,I,QN18,Rego Park,4108,10225.367441,5669598.33558,36081069702,1,1,1,1,4,3,4,4,4
707,4,Queens,070700,4070700,I,QN17,Forest Hills,4108,6403.521686,1981634.45591,36081070700,0,0,0,1,1,1,1,1,1
709,4,Queens,070900,4070900,I,QN17,Forest Hills,4108,6688.684814,1883526.87539,36081070900,0,1,1,0,0,0,-1,-1,-1
719,4,Queens,071900,4071900,E,QN17,Forest Hills,4108,5046.351327,1508157.87899,36081071900,5,9,11,14,19,29,36,36,37
721,4,Queens,072100,4072100,E,QN17,Forest Hills,4108,5863.605306,1818395.4148,36081072100,40,33,33,32,34,32,32,31,30
725,4,Queens,072500,4072500,I,QN17,Forest Hills,4108,4509.312619,1085817.26401,36081072500,1,0,0,0,0,0,-1,-1,-1
727,4,Queens,072700,4072700,I,QN17,Forest Hills,4108,5778.670376,1899643.74609,36081072700,0,0,0,0,0,0,-1,-1,-1
729,4,Queens,072900,4072900,I,QN17,Forest Hills,4108,5833.15279,2085109.07819,36081072900,1,0,0,0,0,0,-1,-1,-1
731,4,Queens,073100,4073100,I,QN17,Forest Hills,4108,6711.02759,2028647.58405,36081073100,2,1,1,1,0,1,2,1,-1
739,4,Queens,073900,4073900,I,QN17,Forest Hills,4108,7295.047118,2410955.67624,36081073900,0,0,0,0,0,0,1,1,1
741,4,Queens,074100,4074100,I,QN17,Forest Hills,4108,5734.092943,1850016.94535,36081074100,7,6,3,5,5,5,5,5,2
743,4,Queens,074300,4074300,I,QN17,Forest Hills,4108,5753.977198,2083264.25172,36081074300,66,50,41,41,41,37,33,32,31
745,4,Queens,074500,4074500,E,QN17,Forest Hills,4108,8550.251243,2107853.39571,36081074500,22,21,17,20,24,36,43,40,40
769.02,4,Queens,076902,4076902,I,QN17,Forest Hills,4108,4259.380233,1036616.84504,36081076902,0,0,0,0,0,0,-1,-1,-1
779.03,4,Queens,077903,4077903,I,QN37,Kew Gardens Hills,4106,7152.849317,2865963.79473,36081077903,5,5,5,5,4,4,2,2,1
779.04,4,Queens,077904,4077904,I,QN37,Kew Gardens Hills,4106,8327.186675,4125289.69351,36081077904,2,6,7,11,13,11,13,11,9
799,4,Queens,079900,4079900,I,QN62,Queensboro Hill,4103,7817.635686,3090324.22888,36081079900,0,0,0,1,1,2,7,8,9
851,4,Queens,085100,4085100,E,QN22,Flushing,4103,5383.900249,1569254.15491,36081085100,24,18,14,12,12,11,10,11,10
853,4,Queens,085300,4085300,E,QN22,Flushing,4103,7933.213867,2102465.77683,36081085300,9,6,5,3,4,4,5,5,5
1129,4,Queens,112900,4112900,I,QN46,Bayside-Bayside Hills,4104,9322.188592,3948088.21422,36081112900,0,0,0,0,0,0,-1,-1,-1
1139,4,Queens,113900,4113900,I,QN48,Auburndale,4104,10111.030266,4132815.93711,36081113900,4,4,4,3,3,1,1,1,1
1147,4,Queens,114700,4114700,I,QN51,Murray Hill,4103,7549.650402,3311050.02847,36081114700,0,0,0,0,0,0,-1,-1,-1
1157,4,Queens,115700,4115700,I,QN51,Murray Hill,4103,7983.884198,3386397.11499,36081115700,0,0,0,1,1,0,1,1,1
1161,4,Queens,116100,4116100,E,QN22,Flushing,4103,6285.642419,1908884.1007,36081116100,13,10,8,7,7,7,7,6,6
1181,4,Queens,118100,4118100,I,QN48,Auburndale,4104,6073.706582,2096778.88789,36081118100,0,1,1,1,1,1,1,1,-1
1185,4,Queens,118500,4118500,E,QN52,East Flushing,4103,7880.477862,1665902.18184,36081118500,1,1,0,0,0,0,1,2,3
1187,4,Queens,118700,4118700,E,QN52,East Flushing,4103,6293.045765,2015272.41784,36081118700,0,0,0,0,0,0,-1,-1,-1
1189,4,Queens,118900,4118900,E,QN52,East Flushing,4103,6002.855598,2178181.92563,36081118900,3,2,2,2,2,3,2,1,1
1191,4,Queens,119100,4119100,E,QN52,East Flushing,4103,7286.996016,2342906.86574,36081119100,5,5,5,5,4,4,4,1,1
1341,4,Queens,134100,4134100,I,QN41,Fresh Meadows-Utopia,4106,12207.278231,6421594.81962,36081134100,0,0,0,0,0,0,1,-1,-1
1403,4,Queens,140300,4140300,I,QN46,Bayside-Bayside Hills,4104,8054.77977,4019659.67444,36081140300,0,0,0,0,0,0,-1,-1,1
1409.01,4,Queens,140901,4140901,I,QN46,Bayside-Bayside Hills,4104,5805.152661,2000009.65655,36081140901,0,0,0,0,0,0,-1,-1,-1
1409.02,4,Queens,140902,4140902,I,QN48,Auburndale,4104,9878.917951,5488417.73909,36081140902,0,0,0,0,0,0,-1,-1,-1
1417.02,4,Queens,141702,4141702,E,QN48,Auburndale,4104,5753.01481,1455975.74891,36081141702,1,1,1,1,1,1,1,1,1
1435,4,Queens,143500,4143500,I,QN46,Bayside-Bayside Hills,4104,8926.264685,3985745.0763,36081143500,0,0,0,0,0,1,1,1,-1
1459,4,Queens,145900,4145900,I,QN48,Auburndale,4104,8573.260173,4007730.3364,36081145900,1,1,1,1,1,0,-1,-1,-1
1463,4,Queens,146300,4146300,I,QN46,Bayside-Bayside Hills,4104,7308.990973,3333318.42392,36081146300,1,1,1,0,0,0,-1,-1,-1
1529.02,4,Queens,152902,4152902,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,14366.292393,10701900.0473,36081152902,0,0,0,0,0,0,-1,-1,-1
1579.01,4,Queens,157901,4157901,I,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,13516.732983,9833175.34546,36081157901,0,0,0,0,0,1,1,1,1
1579.02,4,Queens,157902,4157902,I,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,11455.79701,7773114.08007,36081157902,0,0,0,0,0,0,-1,-1,-1
1579.03,4,Queens,157903,4157903,I,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,12918.42746,7335307.23985,36081157903,2,0,0,0,0,1,1,1,1
9,5,Staten Island,000900,5000900,E,SI22,West New Brighton-New Brighton-St. George,3903,7729.016344,2497009.56947,36085000900,26,29,35,40,43,48,48,47,48
