tract,year,nycha,hud,totPopulation,totPerPopUnder5,totPopPoverty,totPerPoverty,totHouseholds,totFamilies,totWhite,totBlack,totAsian,totHispanic,totYiddish,totNotWhite,totPerNotWhite,totBlackHispanic,totPopUnder5,totPopOver5,totPoverty,totPerHispanic,totPerWhite,totPerAsian,totPerBlack,totPerYiddish,totPerBlackHispanic,boro,neighborhood,sec8HouseholdsNYCHA,sec8PopulationNYCHA,sec8AvgIncomeNYCHA,hhNYCHA,sec8Households,popNYCHA,sec8Population,sec8PerHHWhite,sec8PerHHNotWhite,sec8PerHHBlack,sec8PerHHAsian,sec8PerHHHispanic,sec8TotHHWhite,sec8TotHHNotWhite,sec8TotHHBlack,sec8TotHHAsian,sec8TotHHHispanic,sec8PerPop,sec8PerHH,sec8PerVouchers
36061006400,2014,Y,Y,7634,0.016,7366,0.073,4401,1342,5728,266,879,431,48,1906,0.24967251768404505,697,122.144,7511.856,537.718,0.056457951270631385,0.7503274823159549,0.11514278228975636,0.03484411841760545,0.006389898847901238,0.09130206968823684,Manhattan,Gramercy,9,19,,N,14,N,26,0.57,0.43,0.29,0.07,0.07,7.9799999999999995,6.02,4.06,0.9800000000000001,0.9800000000000001,0.0034058160859313596,0.003181095205635083,0.00011295150346519077
36061006500,2014,N,N,6142,0.022000000000000002,5233,0.128,3014,622,4654,213,656,363,0,1488,0.24226636274829047,576,135.12400000000002,6006.876,669.8240000000001,0.05910126994464344,0.7577336372517095,0.10680560078150439,0.03467925757082384,0,0.09378052751546727,Manhattan,West Village,,,,,,,,,,,,,,,,,,,,
36061006600,2014,Y,Y,11490,0.019,11239,0.136,6030,2030,5957,778,1612,2799,0,5533,0.4815491731940818,3577,218.31,11271.69,1528.5040000000001,0.24360313315926893,0.5184508268059181,0.14029590948651,0.06771105308964316,0,0.3113141862489121,Manhattan,Murray Hill-Kips Bay,59,142,,N,338,N,570,0.29,0.71,0.27,0.07,0.36,98.02,239.98,91.26,23.660000000000004,121.67999999999999,0.04960835509138381,0.0560530679933665,0.002726972012231034
36061006700,2014,Y,Y,5006,0.006,5006,0.055,3268,542,4139,176,331,208,0,867,0.17319216939672394,384,30.036,4975.964,275.33,0.041550139832201356,0.8268078306032761,0.06612065521374351,0.0351578106272473,0,0.07670795045944866,Manhattan,West Village,1,1,,N,2,N,1,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.00019976028765481422,0.0006119951040391676,0.000016135929066455825
36061006800,2014,Y,Y,6973,0.015,5902,0.132,3854,593,5065,422,772,576,0,1908,0.27362684640757207,998,104.595,6868.405,779.0640000000001,0.08260433099096515,0.7263731535924279,0.1107127491753908,0.06051914527463072,0,0.14312347626559588,Manhattan,Gramercy,64,64,,N,259,N,259,0.3,0.7,0.46,0.02,0.2,77.7,181.29999999999998,119.14,5.18,51.800000000000004,0.03714326688656246,0.0672029060716139,0.002089602814106029
36061006900,2014,N,N,2684,0.077,2339,0.07400000000000001,1244,459,2059,100,187,175,0,625,0.23286140089418778,275,206.668,2477.332,173.086,0.06520119225037257,0.7671385991058122,0.06967213114754098,0.037257824143070044,0,0.10245901639344263,Manhattan,West Village,,,,,,,,,,,,,,,,,,,,
36061007000,2014,Y,Y,7977,0.045,7977,0.12,4702,1114,5574,120,1689,242,0,2403,0.3012410680707033,362,358.965,7618.035,957.24,0.03033721950607998,0.6987589319292967,0.21173373448664912,0.01504324934185784,0,0.045380468847937824,Manhattan,Murray Hill-Kips Bay,1,1,,N,66,N,111,0.32,0.68,0.24,0.06,0.38,21.12,44.88,15.84,3.96,25.080000000000002,0.013915005641218503,0.014036580178647383,0.0005324856591930421
36061007100,2014,Y,Y,5987,0.021,5811,0.076,3413,801,4706,83,765,219,0,1281,0.21396358777350927,302,125.727,5861.273,441.63599999999997,0.036579255052613995,0.7860364122264907,0.12777684984132287,0.013863370636378821,0,0.05044262568899282,Manhattan,West Village,1,1,,N,1,N,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00016702856188408218,0.0002929973630237328,0.000008067964533227913
36061007200,2014,Y,Y,7500,0.033,7228,0.08,4098,885,5387,95,1016,523,0,2113,0.28173333333333334,618,247.5,7252.5,578.24,0.06973333333333333,0.7182666666666667,0.13546666666666668,0.012666666666666666,0,0.0824,Manhattan,Murray Hill-Kips Bay,8,8,,N,9,N,1,0.01,0.01,0.01,0.01,0.01,0.09,0.09,0.09,0.09,0.09,0.00013333333333333334,0.0021961932650073207,0.00007261168079905121
36061007300,2014,N,N,5774,0.021,5774,0.049,3815,867,4799,149,315,468,25,975,0.16886040872878422,617,121.254,5652.746,282.926,0.08105299618981641,0.8311395912712158,0.054554901281607206,0.0258053342570142,0.004422629284952836,0.10685833044683062,Manhattan,West Village,,,,,,,,,,,,,,,,,,,,
36061007400,2014,Y,Y,3754,0.023,3275,0.147,2084,544,2641,93,530,375,0,1113,0.29648375066595634,468,86.342,3667.658,481.42499999999995,0.09989344698987747,0.7035162493340437,0.14118273841236015,0.024773574853489612,0,0.12466702184336707,Manhattan,Midtown-Midtown South,1,2,,N,1,N,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0002663825253063399,0.0004798464491362764,0.000008067964533227913
36061007500,2014,N,N,4554,0.043,4539,0.063,2592,860,3871,27,252,374,0,683,0.14997804128238912,401,195.82199999999997,4358.178,285.957,0.0821256038647343,0.8500219587176109,0.05533596837944664,0.005928853754940711,0,0.08805445761967501,Manhattan,West Village,,,,,,,,,,,,,,,,,,,,
36061007600,2014,Y,Y,2065,0.019,2065,0.162,1097,282,1077,90,807,60,0,988,0.4784503631961259,150,39.235,2025.765,334.53000000000003,0.029055690072639227,0.5215496368038741,0.39079903147699757,0.043583535108958835,0,0.07263922518159806,Manhattan,Midtown-Midtown South,3,3,,N,5,N,1,0.01,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.00048426150121065375,0.004557885141294439,0.00004033982266613956
36061007700,2014,N,N,5515,0.023,5515,0.053,3564,738,4558,41,354,368,0,957,0.17352674524025385,409,126.845,5388.155,292.295,0.06672710788757932,0.8264732547597462,0.06418857660924751,0.00743427017225748,0,0.0741613780598368,Manhattan,West Village,,,,,,,,,,,,,,,,,,,,
36061007800,2014,Y,Y,7640,0.057,7640,0.085,4424,1130,5029,167,1364,793,0,2611,0.3417539267015707,960,435.48,7204.52,649.4000000000001,0.10379581151832461,0.6582460732984293,0.17853403141361257,0.021858638743455498,0,0.1256544502617801,Manhattan,Murray Hill-Kips Bay,11,14,,N,13,N,18,0.38,0.62,0.31,0.15,0.15,4.94,8.06,4.03,1.95,1.95,0.002356020942408377,0.002938517179023508,0.00010488353893196285
36061007900,2014,Y,Y,4607,0.032,4607,0.09699999999999999,2722,936,4006,13,180,349,17,601,0.13045365747775126,362,147.424,4459.576,446.87899999999996,0.07575428695463425,0.8695463425222487,0.039070978945083566,0.002821792923811591,0.003812021591290293,0.07857607987844584,Manhattan,West Village,2,2,,N,2,N,1,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.00021706099413935315,0.0007347538574577516,0.000016135929066455825
36061008000,2014,N,N,4921,0.057999999999999996,4837,0.11,3158,712,3912,104,542,339,0,1009,0.20503962609225768,443,285.418,4635.582,532.07,0.06888843730948994,0.7949603739077423,0.11014021540337329,0.021133915870757976,0,0.09002235318024791,Manhattan,Murray Hill-Kips Bay,,,,,,,,,,,,,,,,,,,,
36061008100,2014,Y,Y,8799,0.032,8745,0.098,4883,1568,6687,205,675,924,0,2112,0.2400272758267985,1129,281.568,8517.432,857.01,0.10501193317422435,0.7599727241732015,0.07671326287078077,0.023298102057051937,0,0.1283100352312763,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,3,4,,N,8,N,1,0.01,0.01,0.01,0.01,0.01,0.08,0.08,0.08,0.08,0.08,0.00011364927832708262,0.0016383370878558263,0.0000645437162658233
36061008200,2014,Y,Y,3427,0.044000000000000004,3427,0.092,1906,619,2178,469,533,144,0,1249,0.36445871024219434,613,150.788,3276.212,315.284,0.04201925882696236,0.6355412897578057,0.15552961774146484,0.13685439159614823,0,0.1788736504231106,Manhattan,Murray Hill-Kips Bay,2,2,,N,3,N,1,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.03,0.03,0.03,0.0002918004085205719,0.0015739769150052466,0.000024203893599683736
36061008300,2014,Y,Y,4014,0.048,4014,0.231,2047,661,2166,321,431,762,0,1848,0.46038863976083705,1083,192.672,3821.328,927.234,0.1898355754857997,0.5396113602391629,0.1073741903338316,0.07997010463378176,0,0.26980568011958145,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,3,6,,N,13,N,17,0.23,0.77,0.38,0.23,0.15,2.99,10.01,4.94,2.99,1.95,0.004235176880916791,0.006350757205666829,0.00010488353893196285
36061008400,2014,Y,Y,1885,0.033,1885,0.18600000000000003,930,243,721,48,930,94,0,1164,0.6175066312997347,142,62.205000000000005,1822.795,350.61000000000007,0.04986737400530504,0.38249336870026523,0.493368700265252,0.02546419098143236,0,0.0753315649867374,Manhattan,Midtown-Midtown South,1,2,,N,3,N,1,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.03,0.03,0.03,0.0005305039787798408,0.0032258064516129032,0.000024203893599683736
36061008601,2014,N,N,2729,0.068,2729,0.11199999999999999,1302,560,1862,58,510,182,0,867,0.3176987907658483,240,185.572,2543.428,305.64799999999997,0.06669109563942836,0.6823012092341517,0.18688164162696957,0.021253206302674972,0,0.08794430194210333,Manhattan,Turtle Bay-East Midtown,,,,,,,,,,,,,,,,,,,,
36061008602,2014,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manhattan,Turtle Bay-East Midtown,,,,N,1,N,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,Infinity,Infinity,0.000008067964533227913
36061008603,2014,N,N,4353,0.024,4353,0.032,2465,972,3940,0,101,215,0,413,0.09487709625545601,215,104.47200000000001,4248.528,139.296,0.04939122444291293,0.905122903744544,0.023202389156903286,0,0,0.04939122444291293,Manhattan,Turtle Bay-East Midtown,,,,,,,,,,,,,,,,,,,,
36061008700,2014,Y,Y,7302,0.052000000000000005,7302,0.028999999999999998,3935,1127,5130,37,944,1009,0,2172,0.29745275267050125,1046,379.704,6922.296,211.75799999999998,0.13818132018625034,0.7025472473294988,0.12927964941112025,0.005067104902766365,0,0.1432484250890167,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,9,10,,N,12,N,13,0.67,0.33,0.25,0.08,0,8.040000000000001,3.96,3,0.96,0,0.0017803341550260202,0.0030495552731893264,0.00009681557439873494
36061008800,2014,N,N,6747,0.048,6747,0.07200000000000001,4474,1203,4400,142,1482,373,0,2347,0.34785830739587964,515,323.856,6423.144,485.78400000000005,0.05528382985030384,0.6521416926041204,0.21965317919075145,0.02104639098858752,0,0.07633022083889136,Manhattan,Turtle Bay-East Midtown,,,,,,,,,,,,,,,,,,,,
36061008900,2014,Y,Y,5614,0.048,5302,0.128,3058,783,3942,420,397,642,0,1672,0.29782686141788384,1062,269.472,5344.528,678.6560000000001,0.11435696473102958,0.7021731385821162,0.0707160669754186,0.07481296758104738,0,0.18916993231207696,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,1,1,,N,1,N,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00017812611328820805,0.0003270111183780249,0.000008067964533227913
36061009000,2014,Y,Y,7194,0.037000000000000005,7194,0.085,4216,1190,4419,167,1884,599,0,2775,0.38573811509591327,766,266.17800000000005,6927.822,611.49,0.08326383097025299,0.6142618849040867,0.2618849040867389,0.02321378926883514,0,0.10647762023908813,Manhattan,Turtle Bay-East Midtown,4,5,,N,6,N,1,0.01,0.01,0.01,0.01,0.01,0.06,0.06,0.06,0.06,0.06,0.00013900472616068947,0.0014231499051233396,0.00004840778719936747
36061009100,2014,Y,Y,6559,0.021,6559,0.136,4018,936,4600,100,1067,429,7,1959,0.29867357828937335,529,137.739,6421.261,892.0240000000001,0.06540631193779539,0.7013264217106266,0.16267723738374754,0.015246226558926665,0.0010901285588609463,0.08065253849672206,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,5,6,,N,9,N,1,0.01,0.01,0.01,0.01,0.01,0.09,0.09,0.09,0.09,0.09,0.00015246226558926666,0.002239920358387257,0.00007261168079905121
36061009200,2014,Y,Y,1700,0.025,1682,0.059000000000000004,1100,227,1168,73,292,153,0,532,0.3129411764705882,226,42.5,1657.5,99.238,0.09,0.6870588235294117,0.17176470588235293,0.04294117647058823,0,0.13294117647058823,Manhattan,Turtle Bay-East Midtown,1,2,,N,4,N,1,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.04,0.04,0.04,0.000588235294117647,0.0036363636363636364,0.00003227185813291165
36061009300,2014,Y,Y,10583,0.046,10583,0.204,5114,2259,5921,1876,441,2195,0,4662,0.44051781158461684,4071,486.818,10096.182,2158.932,0.20740810734196352,0.5594821884153831,0.041670603798544835,0.17726542568269868,0,0.3846735330246622,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,69,193,,N,64,N,169,0.11,0.89,0.36,0,0.53,7.04,56.96,23.04,0,33.92,0.01596900689785505,0.012514665623777864,0.0005163497301265864
36061009400,2014,N,N,33,0,33,0,20,13,29,0,0,0,0,4,0.12121212121212122,0,0,33,0,0,0.8787878787878788,0,0,0,0,Manhattan,Midtown-Midtown South,,,,,,,,,,,,,,,,,,,,
36061009500,2014,N,N,3334,0.023,2328,0.12300000000000001,1165,383,2286,120,613,158,8,1048,0.3143371325734853,278,76.682,3257.318,286.34400000000005,0.047390521895620874,0.6856628674265147,0.1838632273545291,0.035992801439712056,0.002456008286571959,0.08338332333533294,Manhattan,Midtown-Midtown South,,,,,,,,,,,,,,,,,,,,
36061009600,2014,N,N,147,0,147,0.075,128,16,94,0,35,7,0,53,0.36054421768707484,7,0,147,11.025,0.047619047619047616,0.6394557823129252,0.23809523809523808,0,0,0.047619047619047616,Manhattan,Midtown-Midtown South,,,,,,,,,,,,,,,,,,,,
36061009700,2014,Y,Y,5148,0.043,5105,0.172,2736,960,2449,280,672,1531,0,2699,0.5242812742812742,1811,221.36399999999998,4926.636,878.06,0.2973970473970474,0.4757187257187257,0.13053613053613053,0.05439005439005439,0,0.35178710178710176,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,2,3,,N,12,N,14,0.58,0.42,0.08,0,0.33,6.959999999999999,5.04,0.96,0,3.96,0.0027195027195027195,0.0043859649122807015,0.00009681557439873494
36061009800,2014,Y,Y,7233,0.036000000000000004,7233,0.045,4201,1122,5569,118,974,453,0,1664,0.23005668463984516,571,260.38800000000003,6972.612,325.485,0.06262961426793862,0.7699433153601548,0.13466058343702475,0.016314115857873634,0,0.07894373012581225,Manhattan,Turtle Bay-East Midtown,1,1,,N,1,N,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00013825521913452232,0.00023803856224708403,0.000008067964533227913
36061009900,2014,Y,Y,4042,0.012,3897,0.067,2383,445,2340,201,1075,294,0,1702,0.4210786739238001,495,48.504,3993.496,261.099,0.0727362691736764,0.5789213260762,0.26595744680851063,0.04972785749628897,0,0.12246412666996537,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,23,38,,N,32,N,55,0.22,0.78,0.47,0.06,0.25,7.04,24.96,15.04,1.92,8,0.013607125185551707,0.013428451531682753,0.0002581748650632932
36061010000,2014,N,N,1826,0.015,1825,0.085,1217,249,1232,22,259,249,0,594,0.3253012048192771,271,27.39,1798.61,155.125,0.13636363636363635,0.6746987951807228,0.14184008762322015,0.012048192771084338,0,0.1484118291347207,Manhattan,Turtle Bay-East Midtown,,,,,,,,,,,,,,,,,,,,
36061010100,2014,Y,Y,1199,0.022000000000000002,1199,0.083,709,173,647,74,329,111,0,552,0.4603836530442035,185,26.378000000000004,1172.622,99.51700000000001,0.09257714762301918,0.5396163469557965,0.274395329441201,0.061718098415346125,0,0.1542952460383653,Manhattan,Midtown-Midtown South,6,11,,N,9,N,1,0.01,0.01,0.01,0.01,0.01,0.09,0.09,0.09,0.09,0.09,0.0008340283569641367,0.012693935119887164,0.00007261168079905121
36061010200,2014,N,N,225,0,225,0.138,124,82,208,4,10,3,0,17,0.07555555555555556,7,0,225,31.050000000000004,0.013333333333333334,0.9244444444444444,0.044444444444444446,0.017777777777777778,0,0.03111111111111111,Manhattan,Midtown-Midtown South,,,,,,,,,,,,,,,,,,,,
36061010300,2014,N,Y,1999,0.019,1999,0.098,1219,223,1131,161,492,91,0,868,0.43421710855427714,252,37.981,1961.019,195.90200000000002,0.04552276138069034,0.5657828914457229,0.24612306153076538,0.08054027013506754,0,0.12606303151575787,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,,,,N,13,N,13,0.31,0.69,0.23,0,0.46,4.03,8.969999999999999,2.99,0,5.98,0.0065032516258129065,0.01066447908121411,0.00010488353893196285
36061010400,2014,N,N,1021,0.016,1021,0.073,673,227,714,20,129,143,0,307,0.3006856023506366,163,16.336000000000002,1004.664,74.533,0.14005876591576885,0.6993143976493633,0.12634671890303623,0.019588638589618023,0,0.15964740450538686,Manhattan,Midtown-Midtown South,,,,,,,,,,,,,,,,,,,,
36061010601,2014,N,N,7187,0.044000000000000004,7187,0.049,4338,1891,6014,126,605,398,26,1173,0.16321135383331015,524,316.228,6870.772,352.163,0.05537776540976764,0.8367886461666899,0.0841797690274106,0.01753165437595659,0.003784145362413423,0.07290941978572422,Manhattan,Turtle Bay-East Midtown,,,,,,,,,,,,,,,,,,,,
36061010602,2014,N,N,4428,0.07,4404,0.043,2436,967,3365,176,443,318,0,1063,0.240063233965673,494,309.96000000000004,4118.04,189.37199999999999,0.07181571815718157,0.759936766034327,0.10004516711833784,0.03974706413730804,0,0.11156278229448961,Manhattan,Lenox Hill-Roosevelt Island,,,,,,,,,,,,,,,,,,,,
36061010800,2014,Y,Y,8731,0.054000000000000006,8320,0.042,4955,1547,6814,177,1070,567,0,1917,0.2195624785247967,744,471.47400000000005,8259.526,349.44,0.06494101477493987,0.7804375214752033,0.1225518268239606,0.020272591913870118,0,0.08521360668880999,Manhattan,Turtle Bay-East Midtown,4,5,,N,4,N,1,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.04,0.04,0.04,0.00011453441759248655,0.0008072653884964682,0.00003227185813291165
36061010900,2014,N,N,220,0.040999999999999995,220,0.182,108,43,146,20,47,2,0,74,0.33636363636363636,22,9.02,210.98,40.04,0.00909090909090909,0.6636363636363637,0.21363636363636362,0.09090909090909091,0,0.1,Manhattan,Midtown-Midtown South,,,,,,,,,,,,,,,,,,,,
36061011000,2014,Y,Y,7811,0.075,7811,0.028999999999999998,4185,1523,6623,205,306,635,0,1188,0.1520932018947638,840,585.8249999999999,7225.175,226.51899999999998,0.08129560875688133,0.8479067981052362,0.03917552170016643,0.02624503904749712,0,0.10754064780437844,Manhattan,Lenox Hill-Roosevelt Island,8,8,,N,14,N,15,0.64,0.36,0.14,0.07,0.14,8.96,5.04,1.9600000000000002,0.9800000000000001,1.9600000000000002,0.0019203687107924722,0.0033452807646356035,0.00011295150346519077
36061011100,2014,Y,Y,4374,0.055999999999999994,4365,0.153,2253,481,2100,373,1042,808,0,2274,0.5198902606310014,1181,244.944,4129.056,667.845,0.18472793781435756,0.48010973936899864,0.23822588020118884,0.0852766346593507,0,0.2700045724737083,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,3,5,,N,10,N,1,0.01,0.01,0.01,0.01,0.01,0.1,0.1,0.1,0.1,0.1,0.00022862368541380886,0.004438526409232135,0.00008067964533227911
36061011201,2014,N,N,843,0,843,0.03,589,136,686,16,108,24,0,157,0.18623962040332148,40,0,843,25.29,0.028469750889679714,0.8137603795966786,0.12811387900355872,0.018979833926453145,0,0.04744958481613286,Manhattan,Midtown-Midtown South,,,,,,,,,,,,,,,,,,,,
36061011202,2014,N,N,266,0.049,266,0.019,183,70,247,0,16,3,0,19,0.07142857142857142,3,13.034,252.966,5.054,0.011278195488721804,0.9285714285714286,0.06015037593984962,0,0,0.011278195488721804,Manhattan,Midtown-Midtown South,,,,,,,,,,,,,,,,,,,,
36061011203,2014,N,N,1298,0.07,1298,0.139,738,212,975,32,165,126,0,323,0.24884437596302003,158,90.86000000000001,1207.1399999999999,180.42200000000003,0.0970724191063174,0.75115562403698,0.1271186440677966,0.02465331278890601,0,0.12172573189522343,Manhattan,Turtle Bay-East Midtown,,,,,,,,,,,,,,,,,,,,
36061011300,2014,N,Y,146,0,128,0.258,66,0,33,13,75,16,0,113,0.773972602739726,29,0,146,33.024,0.1095890410958904,0.22602739726027396,0.5136986301369864,0.08904109589041095,0,0.19863013698630136,Manhattan,Midtown-Midtown South,,,,N,1,N,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00684931506849315,0.015151515151515152,0.000008067964533227913
36061011401,2014,N,Y,1337,0.025,1337,0.039,662,351,1168,13,135,8,0,169,0.12640239341810022,21,33.425000000000004,1303.575,52.143,0.005983545250560957,0.8735976065818998,0.10097232610321616,0.009723261032161555,0,0.015706806282722512,Manhattan,Upper East Side-Carnegie Hill,,,,N,1,N,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0007479431563201197,0.0015105740181268882,0.000008067964533227913
36061011402,2014,Y,Y,2385,0.042,2385,0.05,1305,512,1990,11,256,118,10,395,0.16561844863731656,129,100.17,2284.83,119.25,0.04947589098532495,0.8343815513626834,0.10733752620545073,0.004612159329140462,0.004376693233194592,0.05408805031446541,Manhattan,Upper East Side-Carnegie Hill,1,1,,N,1,N,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0004192872117400419,0.0007662835249042146,0.000008067964533227913
36061011500,2014,Y,Y,2688,0.033,2673,0.198,1312,315,1113,239,623,605,0,1575,0.5859375,844,88.70400000000001,2599.296,529.254,0.22507440476190477,0.4140625,0.23177083333333334,0.08891369047619048,0,0.31398809523809523,Manhattan,Clinton,9,15,,N,27,N,36,0.44,0.56,0.26,0.07,0.22,11.88,15.120000000000001,7.0200000000000005,1.8900000000000001,5.94,0.013392857142857142,0.020579268292682928,0.00021783504239715362
36061011600,2014,N,N,3483,0.068,3356,0.052000000000000005,2048,658,2239,441,304,190,0,1244,0.35716336491530287,631,236.84400000000002,3246.156,174.51200000000003,0.05455067470571347,0.6428366350846971,0.08728107952914155,0.12661498708010335,0,0.18116566178581683,Manhattan,Lenox Hill-Roosevelt Island,,,,,,,,,,,,,,,,,,,,
36061011700,2014,Y,Y,3535,0.062,3535,0.107,2027,577,1719,296,592,852,0,1816,0.5137199434229137,1148,219.17,3315.83,378.245,0.24101838755304103,0.4862800565770863,0.16746817538896747,0.08373408769448373,0,0.32475247524752476,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,13,22,,N,38,N,64,0.29,0.71,0.53,0,0.18,11.02,26.979999999999997,20.14,0,6.84,0.018104667609618104,0.018746916625555006,0.00030658265226266067
36061011800,2014,Y,Y,9464,0.057999999999999996,9446,0.084,5230,2020,8097,39,930,311,15,1367,0.1444420963651733,350,548.9119999999999,8915.088,793.464,0.03286136939983094,0.8555579036348268,0.09826711749788673,0.004120879120879121,0.0016825408790131966,0.03698224852071006,Manhattan,Lenox Hill-Roosevelt Island,1,1,,N,1,N,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00010566356720202873,0.00019120458891013384,0.000008067964533227913
36061011900,2014,Y,Y,1071,0,1071,0.473,1029,40,412,343,17,254,0,659,0.61531279178338,597,0,1071,506.58299999999997,0.23716153127917833,0.38468720821662,0.015873015873015872,0.3202614379084967,0,0.5574229691876751,Manhattan,Midtown-Midtown South,65,66,,N,465,N,466,0.32,0.68,0.48,0.02,0.18,148.8,316.20000000000005,223.2,9.3,83.7,0.4351073762838469,0.4518950437317784,0.003751603507950979
36061012000,2014,N,N,3282,0.075,3282,0.078,1757,875,2858,43,176,173,0,424,0.1291895185862279,216,246.14999999999998,3035.85,255.996,0.05271176112126752,0.870810481413772,0.05362583790371724,0.013101767215112737,0,0.06581352833638025,Manhattan,Upper East Side-Carnegie Hill,,,,,,,,,,,,,,,,,,,,
36061012100,2014,Y,Y,8288,0.015,8288,0.10099999999999999,5028,1052,5274,473,850,1501,0,3014,0.36365830115830117,1974,124.32,8163.68,837.088,0.18110521235521235,0.6363416988416989,0.10255791505791506,0.05707046332046332,0,0.23817567567567569,Manhattan,Clinton,9,16,,N,133,N,135,0.22,0.78,0.52,0.02,0.25,29.26,103.74000000000001,69.16,2.66,33.25,0.016288610038610037,0.02645186953062848,0.0010730392829193124
36061012200,2014,N,N,3286,0.035,3286,0.033,1850,820,3173,0,14,99,12,113,0.034388314059646985,99,115.01,3170.99,108.438,0.030127814972611078,0.965611685940353,0.00426049908703591,0,0.0037843071091362636,0.030127814972611078,Manhattan,Upper East Side-Carnegie Hill,,,,,,,,,,,,,,,,,,,,
36061012400,2014,N,N,10397,0.051,9804,0.07400000000000001,5252,2143,7236,525,1577,1034,0,3161,0.30403000865634316,1559,530.247,9866.753,725.4960000000001,0.09945176493219197,0.6959699913436568,0.15167836876021928,0.05049533519284409,0,0.14994710012503606,Manhattan,Lenox Hill-Roosevelt Island,,,,,,,,,,,,,,,,,,,,
36061012500,2014,Y,Y,2465,0.039,2465,0.12,1421,417,1372,69,813,148,0,1093,0.4434077079107505,217,96.135,2368.865,295.8,0.06004056795131846,0.5565922920892495,0.32981744421906695,0.027991886409736308,0,0.08803245436105477,Manhattan,Midtown-Midtown South,8,11,,N,74,N,77,0.41,0.59,0.35,0.01,0.23,30.34,43.66,25.9,0.74,17.02,0.03123732251521298,0.05207600281491907,0.0005970293754588655
36061012600,2014,N,N,11038,0.085,11038,0.04,6913,2094,8708,172,1379,550,0,2330,0.2110889653922812,722,938.23,10099.77,441.52,0.04982786736727668,0.7889110346077188,0.12493205290813553,0.015582533067584708,0,0.06541040043486139,Manhattan,Lenox Hill-Roosevelt Island,,,,,,,,,,,,,,,,,,,,
36061012700,2014,Y,Y,6635,0.011000000000000001,6635,0.127,3901,818,3875,178,779,1527,0,2760,0.4159758854559156,1705,72.98500000000001,6562.015,842.645,0.23014318010550114,0.5840241145440844,0.11740768651092691,0.026827430293896008,0,0.2569706103993971,Manhattan,Clinton,3,3,,N,7,N,1,0.01,0.01,0.01,0.01,0.01,0.07,0.07,0.07,0.07,0.07,0.00015071590052750564,0.0017944116893104333,0.000056475751732595386
36061012800,2014,N,N,5875,0.043,5875,0.063,3011,1448,5349,7,148,287,16,526,0.08953191489361702,294,252.62499999999997,5622.375,370.125,0.04885106382978723,0.910468085106383,0.025191489361702128,0.0011914893617021277,0.0028457724715978566,0.05004255319148936,Manhattan,Upper East Side-Carnegie Hill,,,,,,,,,,,,,,,,,,,,
36061012900,2014,Y,Y,5285,0.037000000000000005,5270,0.124,2915,536,3031,294,991,780,0,2254,0.42649006622516555,1074,195.54500000000002,5089.455,653.48,0.14758751182592242,0.5735099337748344,0.18751182592242194,0.05562913907284768,0,0.2032166508987701,Manhattan,Clinton,16,30,,N,22,N,40,0.27,0.73,0.5,0,0.18,5.94,16.06,11,0,3.96,0.007568590350047304,0.007547169811320755,0.00017749521973101407
